TotalGHGEmissions,NaturalGas(kBtu),SiteEnergyUse(kBtu),SiteEUIWN(kBtu/sf),Electricity(kBtu),PropertyGFABuilding(s),LargestPropertyUseTypeGFA,PropertyGFATotal,SourceEUIWN(kBtu/sf),PropertyGFAParking
6.7,0.0,0.11355088923505709,0.41526224735314765,0.17497048833616827,0.069160369378782,0.10344086608985288,0.01949433402571025,0.5529986351901512,0.0
7.0,0.0,0.11698905213908133,0.2741414434250146,0.18062346117518013,0.17258411049040912,0.18644908663474835,0.11253148041509697,0.37401747229073606,0.035362800741402266
41.1,0.1358258470314262,0.18533407527539145,0.28768207245178085,0.19558713761456054,0.25236467314159866,0.29217859869245744,0.1783234464407652,0.31700781263477323,0.0
108.9,0.32329653854880475,0.4388831188735624,0.3033809819948846,0.46886690339583614,0.6257868764289146,0.5653641925095573,0.5127514944648456,0.33727508988115434,0.0
15.6,0.06191062109131777,0.04620866623375523,0.16762192081713806,0.02635240581827383,0.0694188150143354,0.11283696417861899,0.019715606766338375,0.13860015516195498,0.0
51.5,0.19237064693836,0.13911653448505634,0.4166540360259701,0.07248534239564544,0.09121834186928339,0.13379110345369072,0.038409105507568334,0.3480204538433887,0.0
191.5,0.5989325005202655,0.3721220792984006,0.628889913818828,0.07750118157147262,0.21441206966220402,0.2521875828053437,0.14510678915232464,0.4377700181623426,0.0
62.6,0.22790669125398016,0.17371152115797417,0.3696703060308087,0.09947810113083039,0.11178639634439404,0.13959216968311997,0.05609943052613536,0.31582591910397784,0.0
5.2,0.0,0.08860473509888045,0.3400823488453126,0.13749425049300673,0.05600252934148269,0.09994983520194246,0.008239923344284267,0.458832150889715,0.0
80.9,0.0,0.6931471805599453,0.3955710344629659,0.6931471805599454,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5284443922786953,0.0
85.2,0.2997623100349428,0.22858090109040952,0.45083371313801535,0.1273918128429339,0.16479555333242757,0.2190347976675549,0.10192306802659819,0.38511308135232336,0.0
86.4,0.25955938449031746,0.3810414981081788,0.5799028798781134,0.41707551516124275,0.25083141420510496,0.2877267409002298,0.22856386273334575,0.6464469490259179,0.4247308937119455
78.2,0.2433918912568347,0.33230709814569714,0.282923935005364,0.3504841849003589,0.5039033947855001,0.5334154736342829,0.4324274910646532,0.3138529870825681,0.32525740744645565
9.5,0.0,0.15422402610116862,0.5793120379111467,0.23863587643809261,0.05451106752630665,0.09215277083389824,0.006965572544114387,0.6931471805599453,0.0
19.8,0.06388834257092127,0.10646263319508996,0.2908416327421494,0.12291901200222093,0.2063322971684737,0.0793369104830082,0.1380557050785874,0.3353440654522779,0.0
20.7,0.08209728722098276,0.05729102193711469,0.23572233352106986,0.029353663288026407,0.05056890574843555,0.09473246860774054,0.003598601985488292,0.19086248289704477,0.0
20.2,0.08009732854176783,0.05649867408447284,0.2231435513142097,0.027801073458631115,0.05637660584448882,0.10030906501709018,0.008559589189645571,0.17872913852109987,0.0
3.0,0.0,0.05127090950117856,0.20440365026364254,0.0814923605639977,0.10988561420850532,0.09955453329994471,0.05446246109523911,0.2821527039973899,0.0
30.4,0.11194120518668348,0.10506107017961601,0.4366202758879598,0.08473846761204622,0.057336095519474974,0.08577144506840374,0.0093795974356763,0.42724655918329774,0.0
20.4,0.0701031712150298,0.09545291100851375,0.324190981508678,0.09927740124061712,0.10372164549733094,0.11804329781683744,0.04915697585104842,0.355246743228556,0.0
18.5,0.04257209874223274,0.1568135892640514,0.38701178106729595,0.21495672693790385,0.11786583558359615,0.09005639100213292,0.06133798888540199,0.4864638030359668,0.0
79.1,0.25918997488679757,0.2916378347352483,0.38486047152478386,0.2721040324313167,0.3639117218705013,0.34467282394565235,0.3806421093883999,0.4008051159310909,0.6931471805599453
193.1,0.5328528072920001,0.6376772037105325,0.422893224376462,0.6343322640108082,0.6767570225309252,0.6841631287877568,0.6931471805599453,0.4543805460997356,0.6931471805599453
5.7,0.0,0.09684911466503687,0.24649740668902828,0.14979295079015073,0.12997285956845464,0.17108579509457525,0.07178349677447492,0.33688918318860217,0.0
3.1,0.0,0.05362312327621828,0.2579729424558896,0.08469692984982233,0.03057678866391555,0.07554581408958762,0.0032130825200123183,0.35297039350897036,0.12998179315706443
14.4,0.0,0.22553892668940032,0.3049374025425428,0.342299685112595,0.24478319028309525,0.3367085549714873,0.2215024560366223,0.41375586892217037,0.41077531840995274
4.7,0.0,0.08062386524990034,0.26851215634406067,0.1258384651803807,0.0804388339593112,0.12342741188959483,0.051803034106371146,0.36580172662374516,0.18021961172158246
18.2,0.06435342651942086,0.08040416425635036,0.33254651815660974,0.07933067571213738,0.04649153700383174,0.09081812077000145,0.00011819251425354695,0.35676143603557076,0.0
6.2,0.0,0.10564764121490401,0.18793166968472136,0.16317576692256713,0.21560885603509378,0.25368296205465757,0.1461518208189954,0.25989108717419496,0.0
115.0,0.35738251812928423,0.4023469632965977,0.3891584724104593,0.3776390728162545,0.44577863405642926,0.4768295943161354,0.3499191012433867,0.4036975902884575,0.0
11.5,0.0,0.18474894098409214,0.23821921371965704,0.28241510638259176,0.31263989584407503,0.3072141161715114,0.30762548629942754,0.3271927956950801,0.6076358539213849
30.2,0.0,0.6931471805599453,0.37475939729317453,0.6193049330364795,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.3747610220312909,0.6931471805599453
3.4,0.0,0.05816083677871781,0.22987191984289423,0.09172216903162343,0.05642647214049301,0.10035695257710843,0.008602203582663288,0.3150372133292021,0.0
4.5,0.0,0.07703239827474691,0.2514316272262497,0.12031469624530076,0.084004506482264,0.1268550624022029,0.03221668567202024,0.34419606490798665,0.0
3.4,0.0,0.05679651165393182,0.2052631260363613,0.0909531929767171,0.06930190740505517,0.11272463817296147,0.019615513257845604,0.2837821650064528,0.0
7.1,0.0,0.11808880371640951,0.39840791579816554,0.18266440907380044,0.0725824317902756,0.11587679416415321,0.022424858539898885,0.5319439027377745,0.0
27.5,0.07307406720286166,0.19198030152189177,0.46285790610481703,0.25048440720261267,0.13100315497232876,0.17207801903952102,0.07267319878301015,0.5619761898366494,0.0
211.49400000000009,0.6931471805599452,0.6931471805599453,0.6931471805599452,0.6931471805599454,0.18559060402826008,0.2247014662455388,0.11998818710903374,0.6931471805599453,0.0
100.4,0.25921099606679154,0.5385159169845666,0.6931471805599452,0.6522039224380103,0.25636365571452646,0.18051108204348154,0.2460358677060646,0.6931471805599453,0.5104566018049966
114.3,0.3729809009885063,0.3345170812018215,0.6931471805599452,0.2575447342629824,0.11934774687570124,0.0756194454664049,0.0626155958441368,0.6931471805599453,0.0
166.9,0.49539811873551365,0.49973684437253957,0.4407019142076084,0.43862479921622183,0.49721908635936185,0.5027165984556081,0.5059849397214059,0.44194858820915733,0.6931471805599453
21.1,0.07558654269194727,0.08701964990236051,0.25307097185568284,0.08332682708911922,0.10360273448424737,0.1457030623250542,0.04905467092088459,0.2657103736934771,0.0
26.6,0.04266965901388447,0.27568071835134234,0.3905870440819852,0.3866560595696223,0.37629186067876363,0.319174198743993,0.2878432405988573,0.5052310216118472,0.0
211.49400000000009,0.5811709300089206,0.6696053309013841,0.4194318155898726,0.6493027292832293,0.6931471805599453,0.6931471805599453,0.6598801477297039,0.44333757377867383,0.6837896998081886
6.5,0.0,0.10930649979906257,0.2693182829495854,0.16862177850405755,0.13571276699722576,0.17661408178360272,0.07674173114973933,0.367300527863554,0.0
12.8,0.0,0.20377323833139133,0.28926310044909964,0.3093701641372028,0.2836593116129012,0.3206543989373584,0.20582981345907791,0.3931723234496956,0.0
9.7,0.0,0.16005277937545986,0.3747593755382799,0.24320502439967556,0.1780686709332612,0.40850022570861166,0.444787208699023,0.5022910920125303,0.6931471805599453
9.3,0.0,0.1528105421919966,0.23738761284013105,0.23362009793488484,0.2556744353486065,0.2751811917297374,0.2446822665846567,0.32563261127687587,0.5053935740269869
15.4,0.0,0.24335124050443932,0.2456726643742379,0.3623291863394246,0.4183018847436111,0.4501111626947542,0.32531792572293544,0.3361169227440128,0.0
5.2,0.0,0.08691416919835271,0.2979143537775174,0.13642079948173916,0.0668313479932816,0.10438326641726875,0.017500672994373103,0.40478011484118176,0.0
6.2,0.0,0.10586078287189538,0.24402113633576492,0.1631806789677978,0.15062937495888923,0.19098618016216556,0.0896450084005743,0.33457061039012864,0.0
3.1,0.0,0.052495598828356735,0.1294354630031128,0.08369612115867929,0.15495399975705185,0.17766178566198326,0.09339077183574163,0.18053598696641276,0.0
4.4,0.0,0.07454781607380678,0.1835514611921603,0.11782523320140592,0.1380420476703142,0.17887442046701388,0.07875490944413015,0.25361832792844846,0.0
19.2,0.06623753003848838,0.08896958960739663,0.3103658765168356,0.09434164945631072,0.07301166634902098,0.1147091759723396,0.022792540362700463,0.34189439134313687,0.0
5.2,0.0,0.08727633000284656,0.20697986465541582,0.13714995487346712,0.14544238764328152,0.18598764957975789,0.08515517680810383,0.2854089751911651,0.0
24.0,0.08823244342082011,0.08989265191265551,0.3142253950090135,0.07706307759268348,0.07075305443459835,0.11411895125666242,0.020858069925078965,0.3150372133292021,0.0
58.9,0.2199796734723113,0.14947753292122806,0.5529632082143952,0.06353016400036567,0.05135231751523616,0.09548463111029466,0.004267553816470497,0.4426433221540102,0.0
84.7,0.3079946696759393,0.1862284477669204,0.6642527145602303,0.04756187247329053,0.05090114728481772,0.0950514545961271,0.0038822922083748906,0.4848006286513205,0.0
10.6,0.0,0.17125350627710084,0.5252776503545311,0.2623678224991975,0.07963525922623765,0.11113890470536367,0.028469166816063252,0.6891387249462608,0.0
30.7,0.11607199112045839,0.09538991656129522,0.34607039068993517,0.06559299143841966,0.06384746061258793,0.08688839058167883,0.014947419382452093,0.3166140033121552,0.0
151.1,0.4751476982866893,0.397325196737956,0.6931471805599452,0.27454255409916495,0.06568332727689057,0.0511917075985107,0.016518204172113905,0.6931471805599453,0.0
116.4,0.3961877336383606,0.2698007656283738,0.5352094514226132,0.12045374165371271,0.17358807930194473,0.21312195857447852,0.10955530920650688,0.4293601290838151,0.0
156.3,0.4816087335841598,0.43572465767061336,0.672901417118762,0.33339272794723174,0.2412143440414588,0.27842754870434944,0.16854823286178147,0.6419050995015282,0.0
22.3,0.05365127349033966,0.17973558700284528,0.24896756027109046,0.242435414235897,0.29332131802762684,0.32884706948598674,0.21434313447308223,0.31543164397368784,0.0
3.5,0.0,0.05931428984503917,0.23321920330295132,0.09365957849636669,0.05662591246175444,0.10054847988829138,0.00877264299719035,0.32054513503562426,0.0
59.6,0.19671051191189182,0.2429917079717656,0.32799760963024066,0.2403804497158245,0.30216473653010845,0.33735105848956487,0.3115755363760689,0.3510694690875619,0.682267058754962
48.0,0.17271916365713205,0.1583266604144156,0.32799760963024066,0.12243199435148279,0.17291148178509005,0.21246935321172133,0.10896768305468456,0.31424788500658785,0.0
211.49400000000009,0.6931471805599452,0.6931471805599453,0.5339733573220851,0.6630186607572127,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.47812013082858795,0.6931471805599453
7.2,0.0,0.12152858728021883,0.3549857543478876,0.18673923002862336,0.09888842939611038,0.1411679331616221,0.0803724547010533,0.4771141957271641,0.27414884022766556
4.7,0.0,0.07957533085149103,0.28768207245178085,0.12539986127200758,0.09183219326430829,0.08696725804494773,0.10918928756861553,0.3913463725351842,0.49084786302460814
3.7,0.0,0.0620819763408264,0.23988034366973354,0.09852930052668399,0.04746055371653985,0.10270063825691743,0.010927260162726899,0.32913960937697134,0.0807450654446927
5.0,0.0,0.08456803824340081,0.19750112070087206,0.13297937296758447,0.08158828384001442,0.1889886695446396,0.0878505098991104,0.27314289614104037,0.4139033465805012
3.2,0.0,0.055218587268971296,0.2138174981330199,0.08723079307434761,0.08350716904676517,0.10335731941406684,0.05289415281513575,0.2943094304193378,0.16922530032463853
9.0,0.015764105237159272,0.09642578560884738,0.17473306189464016,0.14080376107607204,0.17079554902757427,0.24795656643653696,0.14097637026211307,0.23242031525184717,0.27831323728911916
3.9,0.0,0.06737025434330436,0.22819406710027823,0.10612629395237672,0.07917839483087007,0.1222158758123381,0.02807744724048348,0.3130627230932816,0.0
211.49400000000009,0.6931471805599452,0.6931471805599453,0.6384057986673575,0.6931471805599454,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0
3.6,0.002397582195384336,0.05250983058407617,0.14415513999557927,0.08257492209231382,0.11546552221449533,0.1571185620671589,0.059269149959478656,0.19887035556762678,0.0
25.5,0.09586970381297567,0.08558070091386813,0.22987191984289423,0.06480250016847318,0.11977492600776746,0.16126673957476542,0.06298393019497438,0.21556816860755626,0.0
25.6,0.07754426356531546,0.14999631868818525,0.560218379095567,0.18211012521265027,0.04962172510799625,0.062489072839503536,0.0027899109229739573,0.6518137387340863,0.0
124.2,0.38942879550136017,0.3943692306268231,0.3747593755382799,0.34823718208744725,0.45399217214302623,0.2582017364586603,0.3572867078169625,0.37735910091541947,0.0
3.6,0.009572265014035426,0.028091566187100632,0.09837414236984637,0.03852703073191199,0.07339781998780089,0.11666033859379785,0.023123338455489292,0.12390307176509482,0.0
14.5,0.04648671784027542,0.08187216338340149,0.21040452553677996,0.09720315432687744,0.12851242152526476,0.16967938789769166,0.0705225635169193,0.24646130668237923,0.0
31.5,0.10766041801336196,0.139243035093692,0.33556766849078595,0.14108395484073477,0.13787543989049453,0.11090793525448833,0.07861089057244286,0.3616684024360673,0.0
24.7,0.05692394878959532,0.20635321053567934,0.2789414526410465,0.27773682073084105,0.30247669426236595,0.33771464592100037,0.2224190483570961,0.3541092160896291,0.0
169.7,0.47320521762111056,0.6020693063665942,0.4961616695789765,0.624110951491236,0.540999360747467,0.5695738877647011,0.4357064107763663,0.5420552123420951,0.0
3.8,0.0,0.06599487238508307,0.2693182829495854,0.10329719877024034,0.05040587896779064,0.09457594770586059,0.0034594037670006737,0.3676748774355519,0.0
3.4,0.0,0.05781711420146618,0.24236687623973838,0.09124338776965535,0.048101853439245335,0.09236397745812305,0.00149249752559465,0.3318587968505194,0.0
82.0,0.29938007941619427,0.18173240689741865,0.6467276220048496,0.048313010467582115,0.05157782632043143,0.0961160106956172,0.00446012897487027,0.4744267444993595,0.0
15.6,0.0,0.2477641975058763,0.3302746504622927,0.3671734838381131,0.3070959096253165,0.3421896218284503,0.2264969372861849,0.4454174414169588,0.0
4.6,0.0,0.07883414550798455,0.25878760645206594,0.12269800792518792,0.08313703801008637,0.12602112884111788,0.03147246957561492,0.35297039350897036,0.0
13.6,0.0,0.21524670575248314,0.22987191984289423,0.327023172304372,0.39251485228190836,0.4250544758040962,0.30229465393301314,0.31543164397368784,0.0
2.9,0.0,0.049482428442161185,0.14506796525293902,0.07766884626287554,0.20328009027975721,0.14587466053398998,0.13539398538681774,0.2024089296775301,0.0
83.1,0.2925449566630407,0.22630613793530524,0.4474678398829103,0.13060801230603294,0.17345501431613605,0.21845519077368147,0.10943973789888155,0.38658323745363654,0.0
5.3,0.0,0.08888144365721454,0.23405427642037277,0.14061925604770442,0.12313915970069485,0.1645055723787247,0.10850504582148522,0.32132951032095675,0.32892332665196466
6.7,0.0,0.1102970775985841,0.24236687623973838,0.1733628113468834,0.12269008190645964,0.2020990970858068,0.13563795877616142,0.33147079389682926,0.5005775658068546
2.9,0.0,0.048757484956731115,0.20182078184538846,0.07789062637837255,0.050988890773053755,0.09513569805978675,0.003957215813091575,0.27806739722881996,0.0
5.1,0.0,0.08749462682419155,0.33556766849078595,0.13605900468274817,0.05647633594997373,0.1004048378440181,0.038698597967277655,0.4523192563771654,0.22930674696714098
6.2,0.0,0.10415565871162975,0.3660193344689277,0.16103151497564852,0.11301231284092414,0.03940268322797756,0.057155428999654014,0.49110602902640493,0.0
13.1,0.0,0.20972728464742413,0.29399124164504564,0.3159468303094149,0.28926525709164236,0.3249193290408366,0.2107680950996605,0.3993557352874809,0.0
9.2,0.0,0.15114566148346598,0.27012376023840223,0.23253064925219882,0.21387437942802476,0.25200757545027147,0.213050124356719,0.36804908692238697,0.5219224309998779
3.0,0.0,0.05195069230571179,0.19490033900081472,0.08226589975998505,0.0646638174800711,0.10826873058398682,0.0156458505862716,0.2690205389139317,0.0
3.8,0.0,0.06553705057973709,0.2497895907325053,0.10206850908126996,0.06078017312686096,0.1045382598899693,0.01232394922821314,0.3415102635006692,0.0
27.6,0.09412975587659304,0.12492585332676776,0.33933131614008977,0.12976787924317731,0.11284737313190443,0.15459869199346157,0.0570133402954669,0.3706646397343478,0.0
54.5,0.19443574283563156,0.17414329307364612,0.486481051868253,0.1351788963748263,0.10027940380975238,0.14250595647516331,0.04619613563765998,0.4693682236125088,0.0
14.1,0.051546627271436836,0.05651057273603831,0.12292683937572546,0.052884652669923746,0.16271840706504084,0.2026396259523976,0.10012132261478607,0.12533484788903687,0.0
56.4,0.197449807637742,0.19318665764765758,0.4407019142076084,0.16248709757187743,0.14462092459429826,0.09911113011335942,0.08444440964326369,0.43742101456406307,0.0
5.5,0.0,0.09356643405812079,0.25878760645206594,0.1458166471553984,0.112918064909891,0.15466672691808245,0.07973269590300688,0.353729752646378,0.18498018673238856
211.49400000000009,0.6492284233791917,0.6776193416479894,0.26285100090932245,0.6134855357768003,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.26612474406363784,0.6931471805599453
20.7,0.0,0.31119102594463927,0.6931471805599452,0.46182520671714633,0.1152716024790288,0.15693191312217336,0.059102039775243226,0.6931471805599453,0.0
2.7,0.0,0.04673769421451466,0.17029452819861454,0.07397062162919764,0.06874179192045297,0.11218648072822615,0.019135979081847065,0.23669601870434218,0.0
5.5,0.0,0.09177957334179535,0.25470763343215047,0.1447060045582405,0.11213428498815928,0.15391241439844466,0.11195040473645282,0.34878357964354906,0.409551236691478
22.5,0.0,0.3391246291290321,0.42909372650160943,0.4939509296507453,0.324823912176801,0.3593700053100473,0.24216778170819692,0.5708738645900943,0.0
4.6,0.0,0.07803459106346472,0.20440365026364254,0.12198661977396542,0.12457252590890605,0.16588563352240063,0.06712213794602759,0.2825603182369227,0.0
8.6,0.0,0.14098555190879766,0.5076560490047116,0.21943827446628306,0.0933471537863516,0.10116470948023022,0.1272809049044766,0.6677434275055917,0.5838293386937431
16.3,0.0,0.25370460427154584,0.6915636489543009,0.380668547993026,0.06107801932873152,0.13583830545945963,0.08706778879582988,0.6931471805599453,0.5043072373187564
3.3,0.0,0.05742768783416464,0.23488865277249238,0.09049997512321468,0.051427492767578555,0.09555680895653905,0.004331749656602064,0.3221132708438739,0.0
174.2,0.5254763153665704,0.47349184081497403,0.6931471805599452,0.3584281358789925,0.19298025725907048,0.23183310466525311,0.12641956617948397,0.6931471805599453,0.0
6.9,0.0,0.11562353400837726,0.2052631260363613,0.17837897726563473,0.21282478465103483,0.2541296003389828,0.20235581563837554,0.2833750486062525,0.45988511777180957
15.7,0.0,0.245477718062446,0.5739786919357841,0.3690511991999328,0.13146586356093645,0.17252364191626093,0.07307280717211172,0.6931471805599453,0.0
5.7,0.0,0.09557062933040256,0.19490033900081472,0.14927945721367245,0.18000955188616294,0.21931650353129162,0.17973842977566545,0.2694335402001061,0.48679106232899383
4.4,0.0,0.07414553741982477,0.23405427642037277,0.11748578312614393,0.08991717605816578,0.13253990132560983,0.12113594565331777,0.321721467367483,0.5654671872041994
89.4,0.29752519701085,0.29211895210561756,0.35793996624531904,0.2431462145921042,0.5236728176920564,0.352127527912837,0.45952384612480696,0.35221045730703615,0.41434941007760084
3.7,0.0,0.06288214865958316,0.2506109460148205,0.09930865912857548,0.05450482242480812,0.09851162408835362,0.0069602371192945016,0.3426622046486714,0.0
3.5,0.00039976567432169896,0.05888302336896026,0.23572233352106986,0.0924223375695796,0.0541237974630637,0.0981457488477278,0.006634722362864197,0.32328776105444307,0.0
19.8,0.07032117353210648,0.08430824684348556,0.28768207245178085,0.08327716912190121,0.08513169735137457,0.11866647533676986,0.03318385905343008,0.3055239023232169,0.0
3.8,0.0,0.06421386886262204,0.20182078184538846,0.10152690037422765,0.0893021476389382,0.1319485112518437,0.03676361084118042,0.2784766797622621,0.0
41.7,0.14437749901958655,0.1660296208091612,0.3549857543478876,0.15648779043328467,0.1577347327176046,0.20407061603656013,0.13181670223157255,0.3714106857253819,0.29117428030044884
11.3,0.03221458245369112,0.07805474214040296,0.23655531982496167,0.10068826861585704,0.09635822865100248,0.10390024808001569,0.042825080327571305,0.28986910503547525,0.0
17.0,0.0,0.262328348430322,0.6931471805599452,0.3942928870233014,0.06994780490205084,0.11334522940944462,0.02016853633300176,0.6931471805599453,0.0
26.4,0.07858347291074859,0.15976204921187026,0.300260854658641,0.19573195077110128,0.1989491295945158,0.08383812572397104,0.1316188969278616,0.3571397510251395,0.0
19.3,0.0524679687715198,0.13791512443435994,0.23488865277249238,0.17851017953844917,0.22818650861916784,0.2658350697679384,0.157144163997125,0.2894644597015843,0.0
12.6,0.0,0.20149730067295865,0.5721945701422828,0.30625732573958353,0.09110997602609107,0.09060658736355506,0.09403652651055033,0.6931471805599453,0.40454980370556964
8.1,0.0,0.13228004430068313,0.2514316272262497,0.20634643762168733,0.19757527268141103,0.2362686074217737,0.2383397104605831,0.3438128203549496,0.6931471805599453
15.9,0.0,0.24970410617398542,0.24732146936442173,0.37185513710895485,0.4265667875659707,0.4581458321316485,0.4794098390588302,0.33843191721874055,0.6931471805599453
4.6,0.0,0.07833620719605316,0.24649740668902828,0.12245338966821126,0.14331889312734053,0.13311935619070153,0.0833179940942477,0.33727508988115434,0.0
6.7,0.0,0.11277520377392215,0.2955623338770868,0.17446888199206356,0.15427597616975822,0.16313484725286495,0.09280336005299332,0.40189077448957666,0.0
67.9,0.2534647030686976,0.15338761415849902,0.5133540701193493,0.04138829448041709,0.06808895389963152,0.1115592506384897,0.018577110722974768,0.36991803674311935,0.0
25.1,0.03210571290804339,0.28472032383845347,0.381264638811728,0.40558270120747525,0.40155987271326476,0.3392053880298381,0.4679006921585191,0.49835769242172523,0.6931471805599453
4.5,0.0,0.07617164818962094,0.17029452819861454,0.1206263174984208,0.19115702331753873,0.1789795569370154,0.14508820092796423,0.23626927009546742,0.17743524750409317
5.9,0.0,0.10076626067336032,0.2231435513142097,0.15564678363585452,0.14698081442131522,0.2006165492131193,0.09830171610122015,0.30632014410427694,0.10303159660606928
14.4,0.044559917383354034,0.0867610970099286,0.2086936611331505,0.10643811385879413,0.1423355357978403,0.13559563609527583,0.08246740159543321,0.24814992579352332,0.0
81.5,0.297011408669995,0.18057922997334272,0.589309180860569,0.05382394360275521,0.06795956746839088,0.1114349413687058,0.018466354442057457,0.43742101456406307,0.0
85.9,0.3108350119518167,0.19261233224542001,0.5196473570951385,0.055093092671106625,0.052629528860700325,0.14718926945574656,0.005358323023771234,0.3777297046331105,0.0
33.6,0.11686430992410733,0.13660770025164035,0.5739786919357841,0.13469812078059673,0.1423355357978403,0.07852355676080142,0.08246740159543321,0.6071673239753619,0.0
26.6,0.0901120032595016,0.12152470916068152,0.24153871884250966,0.12916515177282537,0.18595207752961643,0.17212259026434562,0.12030264203260618,0.2673668259523025,0.0
4.3,0.0,0.07434344459087139,0.30804299510069594,0.11617472663386476,0.047259276865843004,0.09155511615787336,0.0007733703217930534,0.4169675192579738,0.0
25.4,0.0,0.37199665339371074,0.6931471805599452,0.5436577342715428,0.09333513932093512,0.09330481342403127,0.09054350531996376,0.6931471805599453,0.37149373513618356
109.3,0.36900358023623214,0.2899103981887191,0.3955710344629659,0.17125478523594023,0.29244053599374864,0.33225639874511476,0.21356666114106432,0.34189439134313687,0.0
36.9,0.14491627226478776,0.08958729469935404,0.3608854764750758,0.028440146135834544,0.04877414771582309,0.09300938977532995,0.0020663548546716267,0.26238921487855027,0.0
1.2,0.0,0.0979739072869679,0.33556766849078595,0.032982115846714836,0.07303618847410957,0.042064819272917935,0.022813546669844944,0.24137827303394654,0.0
7.5,0.01844905679362204,0.06181411500814018,0.23905012361374448,0.08611580313429361,0.05249812651591801,0.10270063825691743,0.005246092877032765,0.3023325800040486,0.0
75.7,0.23610905504647375,0.3218864513895372,0.3941495701155883,0.3440967126286846,0.2005531784055544,0.3729842104229836,0.25347728753196397,0.4363732723524747,0.6931471805599453
211.49400000000009,0.6931471805599452,0.6931471805599453,0.6931471805599452,0.6611118606538361,0.07353875956478649,0.1167957765148561,0.023244078751134743,0.6931471805599453,0.0
16.9,0.0,0.2658157624876654,0.2579729424558896,0.39292631935754696,0.4368155565730087,0.46811166126295406,0.34188628830292656,0.35221045730703615,0.0
53.2,0.08612591270626753,0.4859196741869577,0.3287571994882592,0.6539794413131895,0.663574363935522,0.6705051079441936,0.5472763878963988,0.42865610202009746,0.0
6.2,0.0,0.103788014268499,0.2741414434250146,0.16094245667776239,0.10743050739098628,0.16298305313037925,0.06452139549529626,0.37290111002691506,0.10262562063427053
13.3,0.0,0.20899992197188172,0.5070209267223267,0.3197461461241814,0.1273053717445988,0.16851705191882738,0.06948059410062851,0.6666337957894278,0.0
207.4,0.5890422943362593,0.5784511548150335,0.6931471805599452,0.5007419780129737,0.193377118256921,0.2322161609870866,0.12676513731021863,0.6931471805599453,0.0
9.4,0.0,0.15478124565731471,0.20268247944286963,0.23582797015063475,0.2419084216195398,0.3460596047754624,0.16915632044512854,0.2801121368280783,0.0
23.4,0.0,0.34723567106107894,0.2916299654593658,0.5098830094472936,0.5113662641082907,0.5409143437285331,0.40892272715681593,0.3960869276697764,0.0
7.8,0.0,0.1290184788863222,0.2506109460148205,0.20044657350711806,0.19165806353105072,0.2305569411746628,0.1252683792166231,0.3430458903380655,0.0
9.7,0.0,0.1587770812563545,0.3064914044092771,0.24422457731388172,0.21391165441358503,0.23083016665568934,0.14466987450640983,0.41518454264185367,0.0
73.7,0.26353835028758305,0.20093381941139013,0.471453000340751,0.11478743010997466,0.15168395226188208,0.17746784922265796,0.0905582280540739,0.4073014575304979,0.0
97.0,0.34074963394670355,0.2328074203037303,0.5139851840563592,0.09605943926609976,0.18513583815635365,0.18849003803120826,0.11959259580211727,0.405140696102075,0.0
21.7,0.06720696105231694,0.12450303401764305,0.4812794796721796,0.14972581777458788,0.0885962077593165,0.09285862979397984,0.036157510971560614,0.5601253656917994,0.0
7.5,0.015507283150233789,0.07451326589755695,0.23821921371965704,0.10506941693881272,0.0881071880529445,0.13079951939469583,0.03573768806846092,0.30870507249442786,0.0
5.4,0.0,0.09124417107748763,0.21125886134269548,0.1417309465547227,0.15040811279920538,0.19077293781142682,0.08945342104966587,0.29108205953667393,0.0
13.7,0.03224453626589849,0.11688483521261188,0.3703989035129492,0.16026851910882217,0.08388929177346302,0.12674430009508564,0.03211783571317061,0.4642839839379495,0.0
31.8,0.1105670212552873,0.13214546509715028,0.373307996473633,0.13094257670004367,0.10381676412816997,0.14590897664254662,0.04923881226011244,0.39899306165350534,0.0
11.6,0.042604619890351074,0.04739686304905177,0.19923122493865472,0.043915766588592586,0.04886835846533932,0.059999248704151936,0.002146775831722605,0.20461419674687878,0.0
18.4,0.0,0.2819979362972848,0.6931471805599452,0.4203272672326664,0.04924511273182837,0.036388915109455806,0.002468395080190562,0.6931471805599453,0.0
1.4,0.0,0.024369595636227488,0.07906852347569297,0.03971586846778079,0.08234777677830193,0.1252624034632939,0.030795428531483156,0.11189120389743334,0.0
6.7,0.0,0.11357111900671979,0.5183918641493065,0.1751890623096075,0.14735082322036103,0.07149387742248807,0.08680674555721436,0.6806901967823095,0.0
102.0,0.33479631506686935,0.3192363083715118,0.6931471805599452,0.2611354496395373,0.09867334222523087,0.13964972297748643,0.04481517166977657,0.6931471805599453,0.0
6.3,0.0,0.10547603114033628,0.30804299510069594,0.1645289414297772,0.13761110853236097,0.056578094162410164,0.07838240429304326,0.4173237334176909,0.0
7.4,0.0,0.12289100904178049,0.31499551441557766,0.19143397513136812,0.1255153292471272,0.1667934152912576,0.06793568097057454,0.4265410420099666,0.0
