DataYear,BuildingType,Latitude,Longitude,Neighborhood,CouncilDistrictCode,YearBuilt,NumberofFloors,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUIWN(kBtu/sf),SourceEUI(kBtu/sf),LargestPropertyUseTypeGFA,Electricity(kWh),SteamUse(kBtu),NaturalGas(therms),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,NumberofBuildings,CouncilDistrictCode_bins
2021,Multifamily LR (1-4),47.57749,-122.40901,SOUTHWEST,1,1988,4,24711.0,24711.0,0.0,90.0,22.6,22.5,555250.0,558716.0,63.3,62.9,24711.0,162734.0,0.0,0.0,555250.0,0.0,2.3,0.1,1,Muito_Pequena
2021,NonResidential,47.51698,-122.35946,DELRIDGE NEIGHBORHOODS,1,1924,2,42975.0,42975.0,0.0,87.0,40.0,41.2,881995.0,855309.0,54.8,56.1,21405.0,45900.0,0.0,7254.0,156612.0,725380.0,39.2,0.9,1,Muito_Pequena
2021,Multifamily LR (1-4),47.71391,-122.35512,NORTHWEST,5,1974,3,21552.0,21552.0,0.0,80.0,23.7,24.2,522208.0,511204.0,66.4,67.8,21552.0,153050.0,0.0,0.0,522208.0,0.0,2.2,0.1,1,Grande
2021,NonResidential,47.53366,-122.33733,DELRIDGE NEIGHBORHOODS,1,1963,1,23260.0,23260.0,0.0,73.20295,63.6,64.5,1500558.0,1478365.0,124.6,125.6,13075.0,225550.0,0.0,7310.0,769575.0,730980.0,42.0,1.8,1,Muito_Pequena
2021,Multifamily LR (1-4),47.53212,-122.34509,DELRIDGE NEIGHBORHOODS,1,1988,3,206126.0,164437.0,10992.0,74.0,32.5,32.8,4787319.0,4749495.0,89.5,90.2,142989.0,1365243.0,0.0,1291.0,4658209.0,129110.0,26.1,0.1,1,Muito_Pequena
2021,Multifamily LR (1-4),47.71249,-122.34188,NORTHWEST,1,1999,3,29810.0,29810.0,0.0,67.0,36.2,36.8,2120410.0,2086639.0,101.3,102.9,57697.0,621456.0,0.0,0.0,2120410.0,0.0,8.8,0.3,1,Muito_Pequena
2021,Multifamily LR (1-4),47.72659,-122.3306,NORTHWEST,1,1968,3,24163.0,24163.0,0.0,73.20295,23.2,23.7,572133.0,561175.0,65.0,66.3,24163.0,167683.0,0.0,0.0,572133.0,0.0,2.4,0.1,1,Muito_Pequena
2021,Multifamily LR (1-4),47.61866,-122.30572,SHARED: CENTRAL & EAST,3,1972,3,20368.0,20368.0,0.0,86.0,28.6,28.8,586231.0,581527.0,79.9,80.6,20368.0,171814.0,0.0,0.0,586231.0,0.0,2.4,0.1,1,Pequena
2021,NonResidential,47.57894,-122.31287,GREATER DUWAMISH,2,1965,1,21603.0,21603.0,0.0,13.0,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,21603.0,916614.0,0.0,43301.02000000004,3127486.0,4331672.12,211.49400000000006,9.3,1,Muito_Pequena
2021,Multifamily HR (10+),47.62393,-122.36362,MAGNOLIA / QUEEN ANNE,1,1963,10,65538.0,65538.0,0.0,52.0,38.5,39.1,2562115.0,2523434.0,102.3,103.6,65538.0,686353.0,0.0,2203.0,2341837.0,220280.0,21.4,0.3,1,Muito_Pequena
2021,Multifamily HR (10+),47.61612,-122.34973,DOWNTOWN,7,1980,10,125258.0,125258.0,0.0,84.0,33.7,34.0,4129492.0,4097162.0,79.8,80.5,112950.0,913035.0,0.0,10142.0,3115274.0,1014220.0,66.8,0.5,1,Muito_Grande
2021,Multifamily LR (1-4),47.59098,-122.38256,SOUTHWEST,1,2000,3,26148.0,26148.0,0.0,73.20295,37.4,37.6,983471.0,977761.0,86.1,86.3,26148.0,205098.0,0.0,2837.0,699793.0,283680.0,18.0,0.7,1,Muito_Pequena
2021,Multifamily LR (1-4),47.58869,-122.38083,SOUTHWEST,1,1985,4,26827.0,26827.0,0.0,73.20295,27.5,27.9,622663.0,614815.0,77.0,78.0,22356.0,182492.0,0.0,0.0,622663.0,0.0,2.6,0.1,1,Muito_Pequena
2021,Multifamily MR (5-9),47.58729,-122.3792,SOUTHWEST,1,1973,5,63414.0,57233.0,6181.0,24.0,54.2,54.9,2596240.0,2566440.0,114.5,116.4,47320.0,466233.0,0.0,10054.0,1590787.0,1005450.0,60.0,1.0,2,Muito_Pequena
2021,Multifamily MR (5-9),47.57313,-122.37115,SOUTHWEST,1,2000,6,68400.0,68400.0,0.0,81.0,50.3,50.4,1718329.0,1714942.0,109.8,109.9,34079.0,324803.0,0.0,6101.0,1108227.0,610100.0,37.0,0.5,1,Muito_Pequena
2021,Multifamily LR (1-4),47.64384,-122.32588,LAKE UNION,4,1986,4,25440.0,17840.0,7600.0,86.0,31.1,31.4,666687.0,659727.0,87.1,88.1,21200.0,195395.0,0.0,0.0,666687.0,0.0,2.8,0.2,1,Média
2021,Multifamily LR (1-4),47.60001,-122.28562,CENTRAL,3,1986,3,33331.0,33331.0,0.0,73.20295,28.9,29.1,808854.0,801784.0,80.8,81.5,27791.0,237062.0,0.0,0.0,808854.0,0.0,3.3,0.1,1,Pequena
2021,Multifamily LR (1-4),47.57054,-122.41178,SOUTHWEST,1,1968,3,68815.0,68815.0,0.0,78.0,24.9,25.0,1720247.0,1711671.0,69.6,70.0,68815.0,504175.0,0.0,0.0,1720246.0,0.0,7.1,0.1,1,Muito_Pequena
2021,Campus,47.51885,-122.33421,DELRIDGE NEIGHBORHOODS,1,2005,1,57952.0,57952.0,0.0,73.20295,77.9,77.3,3634072.0,3662476.0,144.0,143.4,47000.0,489618.0,0.0,19635.0,1670575.0,1963500.0,111.2,1.9,2,Muito_Pequena
2021,Multifamily MR (5-9),47.52119,-122.33548,DELRIDGE NEIGHBORHOODS,1,2010,6,206126.0,164437.0,22225.0,96.0,34.2,34.4,9141320.220000016,8998438.580000002,78.9,79.5,156766.0,1571232.56,0.0,35698.0,5708139.680000001,3569829.0,211.49400000000006,0.6,1,Muito_Pequena
2021,Multifamily LR (1-4),47.68572,-122.33639,NORTHWEST,6,1978,4,28918.0,28918.0,0.0,73.20295,25.6,25.7,743194.0,739528.0,65.7,66.1,28918.0,189321.0,0.0,972.0,645965.0,97230.0,7.8,0.3,1,Muito_Grande
2021,Multifamily LR (1-4),47.6805,-122.35489,NORTHWEST,6,1990,4,43035.0,43035.0,0.0,86.0,29.3,29.6,845304.0,836323.0,82.0,82.9,28543.0,247744.0,0.0,0.0,845304.0,0.0,3.5,0.1,1,Muito_Grande
2021,Multifamily MR (5-9),47.59718,-122.31895,DOWNTOWN,2,1988,6,68669.0,68669.0,0.0,88.0,26.2,26.4,1814134.0,1796524.0,73.3,74.0,68669.0,531692.0,0.0,0.0,1814134.0,0.0,7.5,0.1,1,Muito_Pequena
2021,NonResidential,47.5973,-122.3166,DOWNTOWN,1,1995,4,40227.0,23515.0,16712.0,89.0,42.6,43.3,1899156.0,1865935.0,82.1,83.4,43813.0,277823.0,0.0,9512.0,947931.0,951230.0,54.4,2.3,1,Muito_Pequena
2021,Multifamily LR (1-4),47.58826,-122.31689,GREATER DUWAMISH,2,1992,3,24192.0,24192.0,0.0,73.20295,20.0,20.2,487605.0,483755.0,56.0,56.4,24192.0,142909.0,0.0,0.0,487605.0,0.0,2.0,0.1,1,Muito_Pequena
2021,Multifamily MR (5-9),47.61233,-122.32895,EAST,1,1965,5,44616.0,44616.0,0.0,91.0,30.5,30.8,1376620.0,1364096.0,85.4,86.2,44702.0,403464.0,0.0,0.0,1376620.0,0.0,5.7,0.1,1,Muito_Pequena
2021,Multifamily LR (1-4),47.71103,-122.32479,SHARED: NORTH & NORTHWEST,1,1978,3,135955.0,135955.0,0.0,93.0,23.8,24.0,3262228.0,3236776.0,66.7,67.2,135955.0,956071.0,0.0,1.0,3262113.0,110.0,13.5,0.1,1,Muito_Pequena
2021,Multifamily LR (1-4),47.64778,-122.33668,LAKE UNION,4,2005,4,66013.0,66013.0,0.0,64.0,33.6,34.0,1649262.0,1633090.0,94.2,95.1,48550.0,483371.0,0.0,0.0,1649262.0,0.0,6.8,0.1,1,Média
2021,Multifamily MR (5-9),47.63283,-122.34616,MAGNOLIA / QUEEN ANNE,1,1960,5,21822.0,21822.0,0.0,82.0,29.9,30.1,657739.0,652876.0,83.8,84.4,21822.0,192772.0,0.0,0.0,657739.0,0.0,2.7,0.1,1,Muito_Pequena
2021,Multifamily LR (1-4),47.63465,-122.34668,MAGNOLIA / QUEEN ANNE,1,1969,5,27918.0,27918.0,0.0,78.0,30.6,30.8,860560.0,857381.0,79.0,79.4,27977.0,220772.0,0.0,1073.0,753275.0,107280.0,8.8,0.3,1,Muito_Pequena
2021,Multifamily LR (1-4),47.63115,-122.34591,MAGNOLIA / QUEEN ANNE,1,1978,4,34590.0,34590.0,0.0,91.0,20.7,20.9,723020.0,715600.0,57.9,58.5,34590.0,211905.0,0.0,0.0,723020.0,0.0,3.0,0.1,1,Muito_Pequena
2021,Multifamily LR (1-4),47.66857,-122.33325,SHARED: LAKE UNION & NORTHWEST,1,2000,3,37964.0,37964.0,0.0,24.0,33.5,33.7,1279259.0,1273533.0,93.9,94.4,37964.0,374929.0,0.0,0.0,1279258.0,0.0,5.3,0.1,1,Muito_Pequena
2021,Multifamily MR (5-9),47.60728,-122.32808,EAST,7,2008,7,97490.0,69997.0,22225.0,96.0,40.3,40.8,2855354.0,2821872.0,82.7,83.9,69997.0,481012.0,0.0,12141.0,1641214.0,1214140.0,71.3,1.0,1,Muito_Grande
2021,Multifamily MR (5-9),47.60601,-122.32756,EAST,3,1911,5,30985.0,30985.0,0.0,95.0,37.4,37.6,1198642.0,1192345.0,104.9,105.4,31841.0,351302.0,0.0,0.0,1198642.0,0.0,5.0,0.2,1,Pequena
2021,Multifamily LR (1-4),47.60502,-122.32705,EAST,3,1991,4,109874.0,71226.0,22225.0,67.0,50.7,50.8,3617631.0,3611364.0,109.5,110.1,71226.0,676696.0,0.0,13087.0,2308886.0,1308740.0,79.1,1.1,1,Pequena
2021,Multifamily LR (1-4),47.72077,-122.29833,NORTH,5,1999,4,37692.0,27951.0,9741.0,84.0,28.6,28.8,691498.0,686550.0,80.1,80.7,23986.0,202666.0,0.0,0.0,691498.0,0.0,2.9,0.1,1,Grande
2021,Multifamily LR (1-4),47.71951,-122.29863,NORTH,5,1966,4,31744.0,29773.0,1971.0,86.0,22.6,22.9,725516.0,718587.0,63.4,64.0,31744.0,212637.0,0.0,0.0,725516.0,0.0,3.0,0.1,1,Grande
2021,Multifamily LR (1-4),47.61319,-122.31525,CENTRAL,3,1907,3,35000.0,35000.0,0.0,81.0,25.5,25.7,900614.0,893678.0,71.5,72.0,35000.0,263955.0,0.0,0.0,900614.0,0.0,3.7,0.1,1,Pequena
2021,SPS-District K-12,47.55813,-122.3189,GREATER DUWAMISH,2,1971,1,50546.0,50546.0,0.0,62.0,49.7,50.6,2890333.0,2841922.0,83.0,83.9,57154.0,294831.0,0.0,18844.0,1005964.0,1884370.0,104.2,2.1,1,Muito_Pequena
2021,Multifamily LR (1-4),47.62572,-122.36081,MAGNOLIA / QUEEN ANNE,7,1930,4,36837.0,36837.0,0.0,100.0,40.3,40.5,1492487.0,1484298.0,70.3,71.0,36837.0,175852.0,0.0,8925.0,600006.0,892480.0,49.9,1.4,1,Muito_Grande
2021,Multifamily LR (1-4),47.62477,-122.36154,MAGNOLIA / QUEEN ANNE,1,1929,4,41420.0,41420.0,0.0,73.20295,26.9,27.2,1125130.0,1114103.0,56.7,57.5,41420.0,201045.0,0.0,4392.0,685965.0,439170.0,26.2,0.6,1,Muito_Pequena
2021,Multifamily LR (1-4),47.62489,-122.36219,MAGNOLIA / QUEEN ANNE,7,1930,4,32693.0,27035.0,5658.0,3.0,96.0,95.88600000000007,3740654.0,3785899.0,168.5,166.7,27035.0,96997.0,0.0,34097.0,330954.0,3409700.0,182.5,6.7,1,Muito_Grande
2021,Multifamily LR (1-4),47.55801,-122.38651,SOUTHWEST,1,1958,3,29811.0,23553.0,6258.0,86.0,29.1,29.3,689966.0,685562.0,81.5,82.0,23553.0,202217.0,0.0,0.0,689965.0,0.0,2.9,0.1,1,Muito_Pequena
2021,Multifamily MR (5-9),47.55773,-122.38639,SOUTHWEST,1,1989,5,22606.0,22606.0,0.0,73.20295,27.0,27.3,616205.0,609832.0,75.5,76.3,19531.0,180599.0,0.0,0.0,616205.0,0.0,2.5,0.1,1,Muito_Pequena
2021,Multifamily LR (1-4),47.57844,-122.41169,SOUTHWEST,1,1990,4,27328.0,23820.0,3508.0,37.0,40.9,41.3,1127335.0,1118953.0,114.6,115.5,23466.0,330403.0,0.0,0.0,1127335.0,0.0,4.7,0.2,1,Muito_Pequena
2021,Multifamily MR (5-9),47.5568,-122.38644,SOUTHWEST,1,2014,7,72356.0,72356.0,0.0,97.0,37.1,37.3,2697890.0,2686272.0,84.5,85.0,72356.0,555057.0,0.0,8040.0,1893856.0,804030.0,50.5,0.7,1,Muito_Pequena
2021,Multifamily LR (1-4),47.55231,-122.38753,SOUTHWEST,1,1969,3,24180.0,24180.0,0.0,82.0,21.8,22.0,531278.0,526243.0,60.9,61.5,24180.0,155709.0,0.0,0.0,531278.0,0.0,2.2,0.1,1,Muito_Pequena
2021,Campus,47.56596,-122.34001,GREATER DUWAMISH,1,1967,1,206126.0,164437.0,0.0,73.20295,6.0,6.0,3530828.0,3515770.0,15.4,15.4,156766.0,890892.0,0.0,4911.0,3039723.0,491100.0,38.7,0.1,3,Muito_Pequena
2021,Campus,47.57049,-122.34857,GREATER DUWAMISH,1,1989,2,139557.0,139557.0,0.0,73.20295,64.9,66.4,9141320.220000016,8998438.580000002,117.7,119.9,96901.0,1172067.0,0.0,43301.02000000004,3999093.0,4331672.12,211.49400000000006,2.1,3,Muito_Pequena
2021,NonResidential,47.56999,-122.34703,GREATER DUWAMISH,1,1997,2,60657.0,40657.0,20000.0,53.0,68.6,68.6,2791050.0,2791050.0,188.28000000000011,188.44000000000005,40657.0,797108.0,0.0,713.0,2719732.0,71320.0,15.0,0.4,1,Muito_Pequena
2021,Campus,47.57694,-122.34843,GREATER DUWAMISH,1,2001,3,51000.0,51000.0,0.0,73.20295,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,40661.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,9.3,2,Muito_Pequena
2021,Multifamily HR (10+),47.60492,-122.32532,EAST,3,1967,10,206126.0,164437.0,0.0,86.0,59.4,59.4,9141320.220000016,8998438.580000002,94.5,94.5,156766.0,1145940.0,0.0,43301.02000000004,3909947.0,4331672.12,211.49400000000006,2.3,1,Pequena
2021,Multifamily LR (1-4),47.60523,-122.3249,EAST,3,1930,3,32688.0,32688.0,0.0,5.0,96.0,95.88600000000007,3573459.0,3573459.0,142.0,142.0,29370.0,69996.0,0.0,33346.0,238827.0,3334630.0,178.1,5.4,1,Pequena
2021,Multifamily LR (1-4),47.60538,-122.3257,EAST,3,1948,3,50145.0,46445.0,3700.0,20.0,96.0,95.88600000000007,4802286.0,4868430.0,129.0,127.5,46445.0,147191.0,0.0,43001.0,502215.0,4300070.0,211.49400000000006,5.0,1,Pequena
2021,Multifamily LR (1-4),47.60733,-122.32727,EAST,3,1920,4,24900.0,24900.0,0.0,5.0,96.0,95.88600000000007,3849001.0,3901666.0,185.4,183.1,24900.0,86615.0,0.0,35535.0,295531.0,3553470.0,189.9,7.6,1,Pequena
2021,Multifamily LR (1-4),47.60746,-122.32699,EAST,1,1929,4,25380.0,25380.0,0.0,94.0,67.1,68.1,1728258.0,1702928.0,74.8,75.9,25380.0,18608.0,0.0,16648.0,63491.0,1664770.0,88.7,3.5,1,Muito_Pequena
2021,Multifamily HR (10+),47.60766,-122.32801,EAST,1,2006,10,206126.0,164437.0,22225.0,9.0,68.9,69.1,9141320.220000016,8998438.580000002,163.7,164.0,156766.0,1571232.56,0.0,29143.0,5708139.680000001,2914290.0,192.2,0.8,1,Muito_Pequena
2021,NonResidential,47.6073,-122.32585,EAST,3,1904,1,44086.0,44086.0,0.0,12.0,96.0,95.88600000000007,5464164.0,5376124.0,188.2,188.44000000000005,44091.0,354046.0,3583913.0,6722.0,1208005.0,672250.0,211.49400000000006,7.7,1,Pequena
2021,NonResidential,47.60663,-122.32526,EAST,3,1970,7,54372.0,33548.0,20824.0,90.0,23.8,24.0,1304045.0,1292581.0,66.6,67.2,54372.0,382194.0,0.0,0.0,1304046.0,0.0,5.4,0.2,1,Pequena
2021,Multifamily LR (1-4),47.60629,-122.32444,EAST,3,1956,3,24039.0,24039.0,0.0,72.0,40.9,41.5,996742.0,983228.0,114.5,116.1,24039.0,292128.0,0.0,0.0,996742.0,0.0,4.1,0.2,1,Pequena
2021,Multifamily MR (5-9),47.60583,-122.32469,EAST,3,1960,7,45564.0,45564.0,0.0,85.0,59.2,59.0,2688650.0,2696887.0,82.9,82.7,45564.0,158307.0,0.0,21485.0,540142.0,2148510.0,116.3,2.6,1,Pequena
2021,Multifamily LR (1-4),47.60503,-122.32318,EAST,1,1911,4,39990.0,39990.0,0.0,52.5,32.1,32.4,907348.0,898488.0,89.8,90.7,28000.0,265929.0,0.0,0.0,907348.0,0.0,3.8,0.1,1,Muito_Pequena
2021,Multifamily HR (10+),47.60445,-122.32171,EAST,3,1967,10,92183.0,92183.0,0.0,73.20295,58.9,58.5,5394527.0,5433793.0,104.3,103.8,92183.0,570493.0,3234584.0,2134.0,1946521.0,213420.0,211.49400000000006,3.1,1,Pequena
2021,Multifamily LR (1-4),47.6051,-122.32149,EAST,3,1957,3,51098.0,51098.0,0.0,93.0,32.0,32.3,1649807.0,1633524.0,89.5,90.4,51098.0,483531.0,0.0,0.0,1649807.0,0.0,6.8,0.1,1,Pequena
2021,Multifamily MR (5-9),47.60486,-122.32224,EAST,3,1999,6,57042.0,42952.0,14090.0,89.0,28.8,28.8,1237250.0,1237250.0,80.7,80.7,42952.0,362617.0,0.0,0.0,1237250.0,0.0,5.1,0.1,1,Pequena
2021,NonResidential,47.60709,-122.32416,EAST,3,1951,1,47699.0,47699.0,0.0,73.20295,96.0,95.88600000000007,8990448.0,8990448.0,188.28000000000011,188.44000000000005,47000.0,948397.0,5752192.0,23.0,3235931.0,2330.0,211.49400000000006,9.3,1,Pequena
2021,NonResidential,47.60862,-122.32372,EAST,1,1975,0,206126.0,164437.0,22225.0,62.0,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,156766.0,1571232.56,17038996.0,0.0,5708139.680000001,0.0,211.49400000000006,6.4,1,Muito_Pequena
2021,Multifamily HR (10+),47.61056,-122.32525,EAST,3,1982,10,76855.0,76855.0,0.0,15.0,45.4,45.9,2942625.0,2905980.0,127.0,128.6,64046.0,862434.0,0.0,0.0,2942625.0,0.0,12.2,0.2,1,Pequena
2021,NonResidential,47.54563,-122.27616,SOUTHEAST,2,1921,2,41022.0,41022.0,0.0,73.20295,96.0,95.88600000000007,4222366.0,4222366.0,188.28000000000011,188.44000000000005,41022.0,1237505.0,0.0,0.0,4222367.0,0.0,17.5,0.4,1,Muito_Pequena
2021,Multifamily LR (1-4),47.72741,-122.29477,NORTH,1,1965,3,86835.0,86835.0,0.0,45.0,37.2,37.4,1970075.0,1959663.0,104.0,104.6,52742.0,577396.0,0.0,0.0,1970075.0,0.0,8.2,0.1,1,Muito_Pequena
2021,Multifamily LR (1-4),47.72898,-122.2941,NORTH,5,1990,4,128649.0,113994.0,14655.0,65.0,31.9,32.1,3662864.0,3639732.0,89.4,90.0,113994.0,1073524.0,0.0,0.0,3662864.0,0.0,15.2,0.1,3,Grande
2021,Multifamily MR (5-9),47.72892,-122.29183,NORTH,1,2010,7,165914.0,124773.0,22225.0,99.0,31.1,31.2,3888780.0,3874359.0,70.5,70.9,117271.0,796947.0,0.0,11696.0,2719184.0,1169596.0,73.4,0.6,1,Muito_Pequena
2021,Multifamily MR (5-9),47.72186,-122.29733,NORTH,5,2000,6,103554.0,72828.0,22225.0,95.0,25.5,25.6,2054500.0,2044414.0,71.3,71.7,80250.0,602140.0,0.0,0.0,2054500.0,0.0,8.5,0.1,1,Grande
2021,NonResidential,47.72083,-122.29979,NORTH,5,1969,1,30160.0,30160.0,0.0,73.20295,28.5,28.7,864077.0,858745.0,44.1,44.3,30139.0,71735.0,0.0,6193.0,244760.0,619320.0,33.9,1.1,1,Grande
2021,Multifamily LR (1-4),47.54365,-122.38766,SOUTHWEST,1,1960,3,22195.0,22195.0,0.0,78.0,27.5,27.9,618706.0,611129.0,77.1,78.1,22195.0,181332.0,0.0,0.0,618706.0,0.0,2.6,0.1,1,Muito_Pequena
2021,NonResidential,47.61056,-122.33661,DOWNTOWN,1,1909,10,111137.0,111137.0,0.0,73.20295,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,42939.0,1571232.56,0.0,0.0,5608089.0,4331672.12,211.49400000000006,3.38,1,Muito_Pequena
2021,Multifamily LR (1-4),47.54914,-122.38758,SOUTHWEST,1,1989,3,30080.0,22632.0,7448.0,95.0,19.9,20.1,603236.0,598234.0,55.7,56.2,30080.0,176798.0,0.0,0.0,603235.0,0.0,2.5,0.1,1,Muito_Pequena
2021,Multifamily HR (10+),47.61633,-122.34894,DOWNTOWN,7,1993,10,206126.0,164437.0,5480.0,73.20295,44.3,44.5,9141320.220000016,8998438.580000002,91.6,92.2,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,1.4,1,Muito_Grande
2021,Multifamily LR (1-4),47.59018,-122.31687,GREATER DUWAMISH,2,1963,4,20467.0,20467.0,0.0,97.0,17.7,17.6,360389.0,362840.0,49.6,49.3,20467.0,105624.0,0.0,0.0,360389.0,0.0,1.5,0.1,1,Muito_Pequena
2021,NonResidential,47.56319,-122.35067,SHARED: GREATER DUWAMISH & DELRIDGE NEIGHBORHOODS,1,1997,1,40189.0,40189.0,0.0,73.20295,50.7,51.6,1933166.0,1900313.0,104.0,104.9,28347.0,318221.0,0.0,8474.0,1085771.0,847400.0,49.5,1.2,1,Muito_Pequena
2021,NonResidential,47.57058,-122.35626,DELRIDGE NEIGHBORHOODS,1,1966,2,28109.0,28109.0,0.0,73.20295,96.0,95.88600000000007,2844840.0,2843390.0,188.28000000000011,188.44000000000005,28109.0,823995.0,0.0,334.0,2811471.0,33370.0,13.4,0.5,1,Muito_Pequena
2021,NonResidential,47.56877,-122.36369,DELRIDGE NEIGHBORHOODS,1,1988,2,27000.0,27000.0,0.0,67.0,46.9,47.5,3622182.0,3577818.0,102.5,103.1,49334.0,680916.0,0.0,12989.0,2323286.0,1298900.0,78.6,2.9,1,Muito_Pequena
2021,NonResidential,47.60958,-122.32646,EAST,3,1928,6,35770.0,35770.0,0.0,25.0,96.0,95.88600000000007,4455968.0,4504398.0,159.2,157.8,35770.0,161667.0,0.0,39044.0,551608.0,3904360.0,209.6,5.9,1,Pequena
2021,Multifamily MR (5-9),47.60973,-122.32594,EAST,3,1925,5,51900.0,51900.0,0.0,73.20295,96.0,95.88600000000007,5133152.0,5208997.0,120.3,118.8,51900.0,129898.0,0.0,43301.02000000004,443211.0,4331672.12,211.49400000000006,4.8,1,Pequena
2021,NonResidential,47.60981,-122.32687,EAST,3,1928,9,48006.0,48006.0,0.0,99.0,38.0,38.7,2104934.0,2065759.0,75.3,77.4,54331.0,333791.0,0.0,9660.0,1138896.0,966040.0,56.0,1.2,1,Pequena
2021,Nonresidential COS,47.5956,-122.32292,GREATER DUWAMISH,2,1973,2,21315.0,21315.0,0.0,53.0,96.0,95.88600000000007,2892609.0,2920714.0,188.28000000000011,188.44000000000005,20424.0,204920.0,0.0,21934.0,699187.0,2193420.0,119.4,5.6,1,Muito_Pequena
2021,Multifamily MR (5-9),47.59296,-122.39038,SOUTHWEST,1,1996,5,23821.0,23821.0,0.0,73.20295,37.8,38.2,910470.0,899991.0,61.9,62.4,23821.0,88690.0,0.0,6079.0,302609.0,607860.0,33.5,1.4,1,Muito_Pequena
2021,Multifamily HR (10+),47.61273,-122.32481,EAST,1,1980,10,53290.0,53290.0,0.0,88.0,33.6,33.3,1774358.0,1789260.0,94.0,93.2,53290.0,520034.0,0.0,0.0,1774358.0,0.0,7.3,0.1,1,Muito_Pequena
2021,Multifamily LR (1-4),47.64934,-122.32396,LAKE UNION,4,1991,4,32040.0,32040.0,0.0,52.0,45.3,45.3,1450641.0,1450573.0,91.6,92.0,32040.0,238560.0,0.0,6367.0,813965.0,636676.0,37.2,1.2,1,Média
2021,Multifamily LR (1-4),47.62484,-122.3629,MAGNOLIA / QUEEN ANNE,7,1985,4,22716.0,22716.0,0.0,57.0,32.1,31.9,712014.0,715292.0,89.8,89.4,22298.0,208679.0,0.0,0.0,712014.0,0.0,2.9,0.1,1,Muito_Grande
2021,Multifamily LR (1-4),47.62526,-122.3629,MAGNOLIA / QUEEN ANNE,7,1967,4,43477.0,36292.0,7185.0,73.0,55.0,55.1,1832965.0,1830332.0,113.7,114.1,33292.0,313956.0,0.0,7618.0,1071219.0,761750.0,44.9,1.2,1,Muito_Grande
2021,Multifamily MR (5-9),47.62575,-122.36296,MAGNOLIA / QUEEN ANNE,7,1930,5,31040.0,25845.0,5195.0,94.0,22.8,23.2,598437.0,588127.0,63.4,64.6,25845.0,174193.0,0.0,41.0,594347.0,4090.0,2.7,0.1,1,Muito_Grande
2021,Multifamily LR (1-4),47.62479,-122.36364,MAGNOLIA / QUEEN ANNE,7,1957,4,23636.0,23636.0,0.0,94.0,25.6,25.9,611666.0,605321.0,71.7,72.5,23636.0,179269.0,0.0,0.0,611666.0,0.0,2.5,0.1,1,Muito_Grande
2021,Multifamily LR (1-4),47.62616,-122.36357,MAGNOLIA / QUEEN ANNE,7,1982,4,109864.0,87864.0,22000.0,95.0,24.0,24.2,2129063.0,2107752.0,67.2,67.8,87864.0,623993.0,0.0,0.0,2129063.0,0.0,8.8,0.1,1,Muito_Grande
2021,Multifamily LR (1-4),47.62796,-122.3597,MAGNOLIA / QUEEN ANNE,7,1975,4,24084.0,24084.0,0.0,73.20295,53.1,52.8,1270880.0,1279816.0,97.4,97.0,24084.0,167716.0,0.0,6986.0,572248.0,698630.0,39.5,1.6,1,Muito_Grande
2021,Multifamily LR (1-4),47.62651,-122.35632,MAGNOLIA / QUEEN ANNE,1,1958,4,36732.0,36732.0,0.0,92.0,25.6,25.5,868081.0,870997.0,71.7,71.5,34018.0,254420.0,0.0,0.0,868081.0,0.0,3.6,0.1,1,Muito_Pequena
2021,Multifamily LR (1-4),47.62847,-122.35645,MAGNOLIA / QUEEN ANNE,7,1913,3,21234.0,21234.0,0.0,85.0,39.3,39.4,837106.0,834390.0,72.4,72.9,21234.0,111866.0,0.0,4554.0,381686.0,455420.0,25.8,1.2,1,Muito_Grande
2021,Multifamily MR (5-9),47.62828,-122.35635,MAGNOLIA / QUEEN ANNE,1,1962,5,29454.0,25671.0,3783.0,93.0,25.6,25.8,663532.0,656606.0,71.6,72.4,25671.0,194470.0,0.0,0.0,663532.0,0.0,2.7,0.1,1,Muito_Pequena
2021,Multifamily LR (1-4),47.62855,-122.35713,MAGNOLIA / QUEEN ANNE,7,1962,4,25596.0,25596.0,0.0,98.0,20.1,20.2,516783.0,515386.0,56.4,56.5,25596.0,151461.0,0.0,0.0,516784.0,0.0,2.1,0.1,1,Muito_Grande
